production_day,station_id,station_name,oee_pct,availability_pct,performance_pct,quality_pct,defect_rate_pct,downtime_minutes,mtbf_hours,mttr_hours,anomaly_score,is_anomaly
2026-03-04,8,FRA-AOI-L01-01,59.19,64.15,99.52,92.71,0.0,40.65,0.0,0.0,0.1780929150189166,False
2025-11-17,8,FRA-AOI-L01-01,53.36,59.15,99.78,90.42,0.0,95.55,0.0,0.0,0.04205683446036501,False
2025-11-17,8,FRA-AOI-L01-01,53.36,59.15,99.78,90.42,0.0,12.53,0.0,0.0,0.11383578311886239,False
2025-11-17,8,FRA-AOI-L01-01,53.36,59.15,99.78,90.42,0.0,13.77,0.0,0.0,0.11775077628484193,False
2026-03-26,8,FRA-AOI-L01-01,64.89,70.62,99.51,92.34,0.0,81.4,0.0,0.0,0.11183369101784063,False
2026-03-26,8,FRA-AOI-L01-01,64.89,70.62,99.51,92.34,0.0,32.65,0.0,0.0,0.1853477370009995,False
2026-03-06,8,FRA-AOI-L01-01,93.19,100.0,99.62,93.55,0.0,105.18,0.0,0.0,-0.020636382214459736,True
2026-02-04,8,FRA-AOI-L01-01,92.43,100.0,99.52,92.88,0.0,56.5,0.0,0.0,0.05965695495660139,False
2025-12-02,8,FRA-AOI-L01-01,90.88,100.0,99.64,91.21,0.0,39.27,0.0,0.0,0.107178963906222,False
2025-12-02,8,FRA-AOI-L01-01,90.88,100.0,99.64,91.21,0.0,14.43,0.0,0.0,0.09910019512895796,False
2025-12-02,8,FRA-AOI-L01-01,90.88,100.0,99.64,91.21,0.0,27.0,0.0,0.0,0.10699752567521442,False
2026-05-11,8,FRA-AOI-L01-01,62.33,67.91,99.68,92.08,0.0,23.68,0.0,0.0,0.19943282730002637,False
2026-05-11,8,FRA-AOI-L01-01,62.33,67.91,99.68,92.08,0.0,2.07,0.0,0.0,0.1506153208491694,False
2026-05-11,8,FRA-AOI-L01-01,62.33,67.91,99.68,92.08,0.0,54.3,0.0,0.0,0.18148132247836296,False
2026-04-28,8,FRA-AOI-L01-01,70.05,75.78,99.54,92.86,0.0,16.37,0.0,0.0,0.16975249356008992,False
2026-04-28,8,FRA-AOI-L01-01,70.05,75.78,99.54,92.86,0.0,34.52,0.0,0.0,0.17856449128992263,False
2026-04-28,8,FRA-AOI-L01-01,70.05,75.78,99.54,92.86,0.0,107.72,0.0,0.0,0.06666954468138198,False
2026-04-28,8,FRA-AOI-L01-01,70.05,75.78,99.54,92.86,0.0,7.37,0.0,0.0,0.15040512990025173,False
2026-02-19,8,FRA-AOI-L01-01,62.19,67.2,99.77,92.75,0.0,37.72,0.0,0.0,0.17085410789848615,False
2026-02-19,8,FRA-AOI-L01-01,62.19,67.2,99.77,92.75,0.0,23.8,0.0,0.0,0.1736137051460992,False
2026-02-10,8,FRA-AOI-L01-01,64.54,70.18,99.71,92.23,0.0,7.93,0.0,0.0,0.17465220880543886,False
2026-02-10,8,FRA-AOI-L01-01,64.54,70.18,99.71,92.23,0.0,11.9,0.0,0.0,0.18409634678137277,False
2025-11-24,8,FRA-AOI-L01-01,92.19,100.0,99.68,92.49,0.0,3.97,0.0,0.0,0.07626877066912363,False
2025-11-24,8,FRA-AOI-L01-01,92.19,100.0,99.68,92.49,0.0,112.5,0.0,0.0,0.014348052780864373,False
2026-03-23,8,FRA-AOI-L01-01,48.54,53.23,99.62,91.53,0.0,18.55,0.0,0.0,0.17054728966090454,False
2026-03-23,8,FRA-AOI-L01-01,48.54,53.23,99.62,91.53,0.0,46.08,0.0,0.0,0.1665222751691035,False
2026-02-06,8,FRA-AOI-L01-01,62.4,68.14,99.86,91.71,0.0,47.58,0.0,0.0,0.11488310755429354,False
2026-02-06,8,FRA-AOI-L01-01,62.4,68.14,99.86,91.71,0.0,12.48,0.0,0.0,0.11767298449816521,False
2026-02-06,8,FRA-AOI-L01-01,62.4,68.14,99.86,91.71,0.0,16.63,0.0,0.0,0.12279576859740493,False
2026-02-06,8,FRA-AOI-L01-01,62.4,68.14,99.86,91.71,0.0,33.67,0.0,0.0,0.12799098446099927,False
2026-01-15,8,FRA-AOI-L01-01,58.51,63.85,99.75,91.86,0.0,37.95,0.0,0.0,0.1855459162257676,False
2026-01-15,8,FRA-AOI-L01-01,58.51,63.85,99.75,91.86,0.0,17.27,0.0,0.0,0.18548226083296016,False
2026-01-15,8,FRA-AOI-L01-01,58.51,63.85,99.75,91.86,0.0,37.5,0.0,0.0,0.18529047638760154,False
2026-04-06,8,FRA-AOI-L01-01,90.68,100.0,99.58,91.07,0.0,100.2,0.0,0.0,0.0007483330763208285,False
2026-04-14,8,FRA-AOI-L01-01,38.9,42.53,99.43,91.98,0.0,33.08,0.0,0.0,0.08266013707092923,False
2026-04-14,8,FRA-AOI-L01-01,38.9,42.53,99.43,91.98,0.0,73.32,0.0,0.0,0.03608864744203388,False
2026-04-14,8,FRA-AOI-L01-01,38.9,42.53,99.43,91.98,0.0,38.38,0.0,0.0,0.0811765673873659,False
2026-04-14,8,FRA-AOI-L01-01,38.9,42.53,99.43,91.98,0.0,28.97,0.0,0.0,0.08230734653320704,False
2026-03-11,8,FRA-AOI-L01-01,90.93,100.0,99.65,91.25,0.0,40.73,0.0,0.0,0.10401494775781694,False
2026-01-05,8,FRA-AOI-L01-01,87.86,94.72,99.42,93.29,0.0,42.12,0.0,0.0,0.03903180419848884,False
2026-01-05,8,FRA-AOI-L01-01,87.86,94.72,99.42,93.29,0.0,28.6,0.0,0.0,0.05168668211744176,False
2026-01-05,8,FRA-AOI-L01-01,87.86,94.72,99.42,93.29,0.0,31.33,0.0,0.0,0.049224854181059485,False
2026-01-05,8,FRA-AOI-L01-01,87.86,94.72,99.42,93.29,0.0,22.28,0.0,0.0,0.05071084270517723,False
2026-01-05,8,FRA-AOI-L01-01,87.86,94.72,99.42,93.29,0.0,33.42,0.0,0.0,0.047874913038111644,False
2026-02-03,8,FRA-AOI-L01-01,53.95,57.78,99.66,93.69,0.0,9.55,0.0,0.0,0.12335762530886463,False
2026-02-03,8,FRA-AOI-L01-01,53.95,57.78,99.66,93.69,0.0,36.58,0.0,0.0,0.13915256146158023,False
2026-02-03,8,FRA-AOI-L01-01,53.95,57.78,99.66,93.69,0.0,39.37,0.0,0.0,0.13773616513173004,False
2026-02-03,8,FRA-AOI-L01-01,53.95,57.78,99.66,93.69,0.0,40.97,0.0,0.0,0.13773616513173004,False
2026-02-03,8,FRA-AOI-L01-01,53.95,57.78,99.66,93.69,0.0,11.03,0.0,0.0,0.12593594766468574,False
2025-11-20,8,FRA-AOI-L01-01,79.6,87.94,99.52,90.95,0.0,83.75,0.0,0.0,0.05381172781150734,False
2025-11-20,8,FRA-AOI-L01-01,79.6,87.94,99.52,90.95,0.0,25.3,0.0,0.0,0.13854385679592945,False
2026-02-12,8,FRA-AOI-L01-01,69.68,76.98,99.52,90.95,0.0,34.43,0.0,0.0,0.16136741607140154,False
2026-02-12,8,FRA-AOI-L01-01,69.68,76.98,99.52,90.95,0.0,30.98,0.0,0.0,0.1626342605156641,False
2026-02-12,8,FRA-AOI-L01-01,69.68,76.98,99.52,90.95,0.0,27.25,0.0,0.0,0.16291833452155774,False
2026-02-12,8,FRA-AOI-L01-01,69.68,76.98,99.52,90.95,0.0,25.25,0.0,0.0,0.16278443594207903,False
2026-02-18,8,FRA-AOI-L01-01,92.12,100.0,99.55,92.54,0.0,30.62,0.0,0.0,0.10489392730518304,False
2026-04-29,8,FRA-AOI-L01-01,76.41,83.59,99.79,91.6,0.0,6.73,0.0,0.0,0.13169998569571878,False
2026-04-29,8,FRA-AOI-L01-01,76.41,83.59,99.79,91.6,0.0,4.25,0.0,0.0,0.12580474549511,False
2026-03-24,8,FRA-AOI-L01-01,80.25,87.68,99.56,91.93,0.0,80.47,0.0,0.0,0.09951740674597498,False
2026-03-24,8,FRA-AOI-L01-01,80.25,87.68,99.56,91.93,0.0,12.3,0.0,0.0,0.1596227060408385,False
2026-03-24,8,FRA-AOI-L01-01,80.25,87.68,99.56,91.93,0.0,16.78,0.0,0.0,0.16692549500268877,False
2026-03-24,8,FRA-AOI-L01-01,80.25,87.68,99.56,91.93,0.0,8.87,0.0,0.0,0.14761206407072108,False
2026-03-24,8,FRA-AOI-L01-01,80.25,87.68,99.56,91.93,0.0,29.05,0.0,0.0,0.17641727930321777,False
2026-03-13,8,FRA-AOI-L01-01,68.63,75.93,99.54,90.81,0.0,87.9,0.0,0.0,0.08064149657551523,False
2026-03-13,8,FRA-AOI-L01-01,68.63,75.93,99.54,90.81,0.0,22.02,0.0,0.0,0.16502294002106815,False
2026-03-13,8,FRA-AOI-L01-01,68.63,75.93,99.54,90.81,0.0,60.45,0.0,0.0,0.13268744441754649,False
2026-04-27,8,FRA-AOI-L01-01,87.5,96.53,99.64,90.98,0.0,22.63,0.0,0.0,0.10078651649355636,False
2026-04-27,8,FRA-AOI-L01-01,87.5,96.53,99.64,90.98,0.0,11.67,0.0,0.0,0.09313862310997134,False
2025-12-01,8,FRA-AOI-L01-01,92.06,100.0,99.5,92.53,0.0,77.55,0.0,0.0,0.02728854202621178,False
2025-12-01,8,FRA-AOI-L01-01,92.06,100.0,99.5,92.53,0.0,39.08,0.0,0.0,0.08630355286461744,False
2026-04-02,8,FRA-AOI-L01-01,81.6,87.74,99.55,93.42,0.0,78.88,0.0,0.0,0.0603921026837303,False
2026-04-02,8,FRA-AOI-L01-01,81.6,87.74,99.55,93.42,0.0,7.75,0.0,0.0,0.09465748903713073,False
2026-04-02,8,FRA-AOI-L01-01,81.6,87.74,99.55,93.42,0.0,32.2,0.0,0.0,0.1293535321037505,False
2026-04-02,8,FRA-AOI-L01-01,81.6,87.74,99.55,93.42,0.0,11.98,0.0,0.0,0.10811504166865449,False
2026-04-02,8,FRA-AOI-L01-01,81.6,87.74,99.55,93.42,0.0,24.65,0.0,0.0,0.1274341081596967,False
2026-04-17,8,FRA-AOI-L01-01,43.37,49.12,99.6,88.67,0.0,35.33,0.0,0.0,0.06419806862483113,False
2026-04-17,8,FRA-AOI-L01-01,43.37,49.12,99.6,88.67,0.0,8.07,0.0,0.0,0.04503162404141092,False
2026-04-17,8,FRA-AOI-L01-01,43.37,49.12,99.6,88.67,0.0,39.77,0.0,0.0,0.06297609194081255,False
2026-04-17,8,FRA-AOI-L01-01,43.37,49.12,99.6,88.67,0.0,31.73,0.0,0.0,0.06472553728518216,False
2026-04-17,8,FRA-AOI-L01-01,43.37,49.12,99.6,88.67,0.0,44.43,0.0,0.0,0.06215366281640178,False
2026-04-17,8,FRA-AOI-L01-01,43.37,49.12,99.6,88.67,0.0,17.77,0.0,0.0,0.05833275298837515,False
2026-04-17,8,FRA-AOI-L01-01,43.37,49.12,99.6,88.67,0.0,9.38,0.0,0.0,0.04537489486698132,False
2026-01-13,8,FRA-AOI-L01-01,70.54,76.63,99.62,92.4,0.0,37.23,0.0,0.0,0.19758968448975262,False
2026-01-13,8,FRA-AOI-L01-01,70.54,76.63,99.62,92.4,0.0,28.33,0.0,0.0,0.20237772748847832,False
2026-01-13,8,FRA-AOI-L01-01,70.54,76.63,99.62,92.4,0.0,7.95,0.0,0.0,0.17453897336551621,False
2025-12-03,8,FRA-AOI-L01-01,63.39,69.04,99.74,92.06,0.0,30.63,0.0,0.0,0.19266066660244785,False
2025-12-03,8,FRA-AOI-L01-01,63.39,69.04,99.74,92.06,0.0,14.93,0.0,0.0,0.18330581989814515,False
2025-12-03,8,FRA-AOI-L01-01,63.39,69.04,99.74,92.06,0.0,41.17,0.0,0.0,0.18805832719035115,False
2025-12-03,8,FRA-AOI-L01-01,63.39,69.04,99.74,92.06,0.0,24.9,0.0,0.0,0.1914901924749336,False
2025-12-03,8,FRA-AOI-L01-01,63.39,69.04,99.74,92.06,0.0,32.92,0.0,0.0,0.19105322455199614,False
2026-03-31,8,FRA-AOI-L01-01,68.17,74.69,99.69,91.55,0.0,36.37,0.0,0.0,0.19676854960413304,False
2026-03-31,8,FRA-AOI-L01-01,68.17,74.69,99.69,91.55,0.0,21.48,0.0,0.0,0.19785013050531175,False
2026-03-16,8,FRA-AOI-L01-01,74.05,80.32,99.55,92.6,0.0,8.53,0.0,0.0,0.15941982022350826,False
2026-03-16,8,FRA-AOI-L01-01,74.05,80.32,99.55,92.6,0.0,13.28,0.0,0.0,0.1691581477502649,False
2026-03-16,8,FRA-AOI-L01-01,74.05,80.32,99.55,92.6,0.0,26.3,0.0,0.0,0.18299893709680765,False
2026-03-16,8,FRA-AOI-L01-01,74.05,80.32,99.55,92.6,0.0,18.25,0.0,0.0,0.1756128480317598,False
2026-03-16,8,FRA-AOI-L01-01,74.05,80.32,99.55,92.6,0.0,46.92,0.0,0.0,0.16897885919571237,False
2026-03-16,8,FRA-AOI-L01-01,74.05,80.32,99.55,92.6,0.0,18.92,0.0,0.0,0.17678852106374138,False
2026-03-16,8,FRA-AOI-L01-01,74.05,80.32,99.55,92.6,0.0,43.62,0.0,0.0,0.17377959598147297,False
2026-04-03,8,FRA-AOI-L01-01,53.78,58.65,99.45,92.2,0.0,14.05,0.0,0.0,0.14918440763324875,False
2026-04-03,8,FRA-AOI-L01-01,53.78,58.65,99.45,92.2,0.0,31.17,0.0,0.0,0.1555517651230668,False
2026-04-03,8,FRA-AOI-L01-01,53.78,58.65,99.45,92.2,0.0,36.32,0.0,0.0,0.1521253080787492,False
2026-04-03,8,FRA-AOI-L01-01,53.78,58.65,99.45,92.2,0.0,25.83,0.0,0.0,0.1573742419349381,False
2026-01-19,8,FRA-AOI-L01-01,71.87,78.09,99.6,92.4,0.0,59.77,0.0,0.0,0.17875292488889172,False
2026-01-19,8,FRA-AOI-L01-01,71.87,78.09,99.6,92.4,0.0,41.92,0.0,0.0,0.2008839370101741,False
2026-01-19,8,FRA-AOI-L01-01,71.87,78.09,99.6,92.4,0.0,34.7,0.0,0.0,0.20341968624370038,False
2026-01-14,8,FRA-AOI-L01-01,58.13,64.09,99.63,91.03,0.0,39.27,0.0,0.0,0.18287162036898497,False
2026-01-14,8,FRA-AOI-L01-01,58.13,64.09,99.63,91.03,0.0,21.53,0.0,0.0,0.18684212586678184,False
2026-02-02,8,FRA-AOI-L01-01,59.35,64.58,99.43,92.43,0.0,15.6,0.0,0.0,0.1407534001770796,False
2026-02-02,8,FRA-AOI-L01-01,59.35,64.58,99.43,92.43,0.0,8.77,0.0,0.0,0.12647443405239855,False
2026-02-02,8,FRA-AOI-L01-01,59.35,64.58,99.43,92.43,0.0,6.52,0.0,0.0,0.11900466186579711,False
2026-02-02,8,FRA-AOI-L01-01,59.35,64.58,99.43,92.43,0.0,46.12,0.0,0.0,0.13609345063607764,False
2026-01-29,8,FRA-AOI-L01-01,70.8,77.28,99.56,92.01,0.0,131.43,0.0,0.0,0.03495297429580335,False
2026-01-29,8,FRA-AOI-L01-01,70.8,77.28,99.56,92.01,0.0,28.58,0.0,0.0,0.19973609249157603,False
2026-01-29,8,FRA-AOI-L01-01,70.8,77.28,99.56,92.01,0.0,25.65,0.0,0.0,0.1988416117076045,False
2026-03-20,8,FRA-AOI-L01-01,80.65,88.14,99.58,91.89,0.0,7.27,0.0,0.0,0.1481701470684273,False
2026-03-20,8,FRA-AOI-L01-01,80.65,88.14,99.58,91.89,0.0,10.93,0.0,0.0,0.16322201859581614,False
2026-03-20,8,FRA-AOI-L01-01,80.65,88.14,99.58,91.89,0.0,23.88,0.0,0.0,0.1775980724270212,False
2026-03-20,8,FRA-AOI-L01-01,80.65,88.14,99.58,91.89,0.0,55.82,0.0,0.0,0.1498491814095807,False
2026-03-20,8,FRA-AOI-L01-01,80.65,88.14,99.58,91.89,0.0,7.52,0.0,0.0,0.14890682790620507,False
2026-03-20,8,FRA-AOI-L01-01,80.65,88.14,99.58,91.89,0.0,31.55,0.0,0.0,0.1760656653499304,False
2026-03-20,8,FRA-AOI-L01-01,80.65,88.14,99.58,91.89,0.0,36.13,0.0,0.0,0.17531929074129943,False
2025-12-25,8,FRA-AOI-L01-01,57.89,62.88,99.77,92.28,0.0,7.67,0.0,0.0,0.16052882113730976,False
2025-12-25,8,FRA-AOI-L01-01,57.89,62.88,99.77,92.28,0.0,84.27,0.0,0.0,0.1075546238776684,False
2025-12-25,8,FRA-AOI-L01-01,57.89,62.88,99.77,92.28,0.0,16.5,0.0,0.0,0.1786716008566554,False
2026-02-13,8,FRA-AOI-L01-01,78.61,85.83,99.74,91.83,0.0,69.33,0.0,0.0,0.11250716969108487,False
2026-02-13,8,FRA-AOI-L01-01,78.61,85.83,99.74,91.83,0.0,65.97,0.0,0.0,0.1278771862560662,False
2025-12-12,8,FRA-AOI-L01-01,50.23,54.74,99.65,92.09,0.0,70.85,0.0,0.0,0.13539653433253296,False
2025-12-12,8,FRA-AOI-L01-01,50.23,54.74,99.65,92.09,0.0,7.02,0.0,0.0,0.1602125073253426,False
2025-12-12,8,FRA-AOI-L01-01,50.23,54.74,99.65,92.09,0.0,17.23,0.0,0.0,0.17888139037748485,False
2026-04-09,8,FRA-AOI-L01-01,47.04,50.77,99.58,93.04,0.0,78.33,0.0,0.0,0.09129698040782575,False
2026-04-09,8,FRA-AOI-L01-01,47.04,50.77,99.58,93.04,0.0,23.73,0.0,0.0,0.14076557332284706,False
2026-04-09,8,FRA-AOI-L01-01,47.04,50.77,99.58,93.04,0.0,10.05,0.0,0.0,0.12972425369913965,False
2026-02-11,8,FRA-AOI-L01-01,83.95,90.68,99.59,92.95,0.0,39.72,0.0,0.0,0.1353598951830447,False
2026-02-11,8,FRA-AOI-L01-01,83.95,90.68,99.59,92.95,0.0,41.58,0.0,0.0,0.13411940997814842,False
2026-02-11,8,FRA-AOI-L01-01,83.95,90.68,99.59,92.95,0.0,18.48,0.0,0.0,0.1344446172206888,False
2026-04-16,8,FRA-AOI-L01-01,47.28,51.48,99.82,92.02,0.0,58.55,0.0,0.0,0.09808202842959601,False
2026-04-16,8,FRA-AOI-L01-01,47.28,51.48,99.82,92.02,0.0,41.82,0.0,0.0,0.1218494968810464,False
2026-04-16,8,FRA-AOI-L01-01,47.28,51.48,99.82,92.02,0.0,83.52,0.0,0.0,0.055338399034131736,False
2026-04-16,8,FRA-AOI-L01-01,47.28,51.48,99.82,92.02,0.0,7.73,0.0,0.0,0.10644469471209883,False
2026-01-06,8,FRA-AOI-L01-01,78.81,86.89,99.55,91.11,0.0,28.33,0.0,0.0,0.15940481870634382,False
2026-01-06,8,FRA-AOI-L01-01,78.81,86.89,99.55,91.11,0.0,21.72,0.0,0.0,0.15751468552926917,False
2026-02-05,8,FRA-AOI-L01-01,81.28,87.65,99.52,93.17,0.0,11.78,0.0,0.0,0.11383524871664302,False
2026-02-05,8,FRA-AOI-L01-01,81.28,87.65,99.52,93.17,0.0,29.5,0.0,0.0,0.1372783658674238,False
2026-02-05,8,FRA-AOI-L01-01,81.28,87.65,99.52,93.17,0.0,37.6,0.0,0.0,0.1317277139241244,False
2026-02-05,8,FRA-AOI-L01-01,81.28,87.65,99.52,93.17,0.0,14.53,0.0,0.0,0.12317016612832932,False
2026-02-05,8,FRA-AOI-L01-01,81.28,87.65,99.52,93.17,0.0,9.03,0.0,0.0,0.10427480083130414,False
2025-11-19,8,FRA-AOI-L01-01,54.36,59.44,99.76,91.68,0.0,90.25,0.0,0.0,0.10264541379404812,False
2025-11-19,8,FRA-AOI-L01-01,54.36,59.44,99.76,91.68,0.0,14.62,0.0,0.0,0.16863824720923964,False
2025-11-19,8,FRA-AOI-L01-01,54.36,59.44,99.76,91.68,0.0,16.47,0.0,0.0,0.16769102018374976,False
2025-11-19,8,FRA-AOI-L01-01,54.36,59.44,99.76,91.68,0.0,55.25,0.0,0.0,0.1577460259031443,False
2025-11-25,8,FRA-AOI-L01-01,40.27,44.2,99.61,91.47,0.0,46.93,0.0,0.0,0.11816625247487389,False
2025-11-25,8,FRA-AOI-L01-01,40.27,44.2,99.61,91.47,0.0,40.85,0.0,0.0,0.12392859740732182,False
2026-02-23,8,FRA-AOI-L01-01,53.34,56.81,99.75,94.13,0.0,23.67,0.0,0.0,0.09281008486305331,False
2026-02-23,8,FRA-AOI-L01-01,53.34,56.81,99.75,94.13,0.0,37.33,0.0,0.0,0.09737621445202393,False
2026-02-23,8,FRA-AOI-L01-01,53.34,56.81,99.75,94.13,0.0,6.8,0.0,0.0,0.07261215428366641,False
2026-02-23,8,FRA-AOI-L01-01,53.34,56.81,99.75,94.13,0.0,145.2,0.0,0.0,-0.036721878729142676,True
2026-01-28,8,FRA-AOI-L01-01,90.86,100.0,99.67,91.16,0.0,51.82,0.0,0.0,0.08976404366937596,False
2025-12-16,8,FRA-AOI-L01-01,78.37,85.46,99.63,92.04,0.0,9.73,0.0,0.0,0.17095737962333263,False
2025-12-16,8,FRA-AOI-L01-01,78.37,85.46,99.63,92.04,0.0,9.7,0.0,0.0,0.17095737962333263,False
2025-12-08,8,FRA-AOI-L01-01,87.1,95.41,99.68,91.58,0.0,31.22,0.0,0.0,0.12921481555040498,False
2025-12-08,8,FRA-AOI-L01-01,87.1,95.41,99.68,91.58,0.0,39.72,0.0,0.0,0.12506536985318834,False
2026-05-07,8,FRA-AOI-L01-01,90.75,99.55,99.7,91.43,0.0,32.08,0.0,0.0,0.10542792180635713,False
2026-05-07,8,FRA-AOI-L01-01,90.75,99.55,99.7,91.43,0.0,29.32,0.0,0.0,0.10379314687719665,False
2026-05-07,8,FRA-AOI-L01-01,90.75,99.55,99.7,91.43,0.0,2.87,0.0,0.0,0.07147910460462714,False
2026-05-07,8,FRA-AOI-L01-01,90.75,99.55,99.7,91.43,0.0,17.85,0.0,0.0,0.09896643985726006,False
2026-03-18,8,FRA-AOI-L01-01,90.03,100.0,99.59,90.4,0.0,13.77,0.0,0.0,0.06384616083194683,False
2026-03-18,8,FRA-AOI-L01-01,90.03,100.0,99.59,90.4,0.0,9.9,0.0,0.0,0.05930437871921157,False
2026-03-18,8,FRA-AOI-L01-01,90.03,100.0,99.59,90.4,0.0,37.65,0.0,0.0,0.07518205852584181,False
2026-04-13,8,FRA-AOI-L01-01,79.11,87.03,99.84,91.04,0.0,23.88,0.0,0.0,0.10584961344091098,False
2026-04-13,8,FRA-AOI-L01-01,79.11,87.03,99.84,91.04,0.0,27.75,0.0,0.0,0.10812069550512082,False
2026-04-13,8,FRA-AOI-L01-01,79.11,87.03,99.84,91.04,0.0,9.07,0.0,0.0,0.09140841841688463,False
2025-12-10,8,FRA-AOI-L01-01,85.1,93.11,99.68,91.69,0.0,4.55,0.0,0.0,0.11126258358869828,False
2025-12-10,8,FRA-AOI-L01-01,85.1,93.11,99.68,91.69,0.0,28.05,0.0,0.0,0.14346737400706133,False
2025-12-10,8,FRA-AOI-L01-01,85.1,93.11,99.68,91.69,0.0,30.95,0.0,0.0,0.1422089813997573,False
2025-12-10,8,FRA-AOI-L01-01,85.1,93.11,99.68,91.69,0.0,36.77,0.0,0.0,0.1414261457209331,False
2025-11-18,8,FRA-AOI-L01-01,91.91,100.0,99.67,92.21,0.0,30.62,0.0,0.0,0.12084476352737106,False
2025-12-04,8,FRA-AOI-L01-01,65.74,71.44,99.58,92.42,0.0,58.48,0.0,0.0,0.17558307418344132,False
2025-12-04,8,FRA-AOI-L01-01,65.74,71.44,99.58,92.42,0.0,32.38,0.0,0.0,0.20079523065830757,False
2025-12-04,8,FRA-AOI-L01-01,65.74,71.44,99.58,92.42,0.0,25.17,0.0,0.0,0.20021133680264275,False
2025-12-04,8,FRA-AOI-L01-01,65.74,71.44,99.58,92.42,0.0,6.73,0.0,0.0,0.1771156632067079,False
2025-12-04,8,FRA-AOI-L01-01,65.74,71.44,99.58,92.42,0.0,17.7,0.0,0.0,0.19261017751153803,False
2025-12-04,8,FRA-AOI-L01-01,65.74,71.44,99.58,92.42,0.0,25.25,0.0,0.0,0.20021133680264275,False
2026-04-22,8,FRA-AOI-L01-01,54.35,60.64,99.62,89.97,0.0,48.17,0.0,0.0,0.12561798059883694,False
2026-04-22,8,FRA-AOI-L01-01,54.35,60.64,99.62,89.97,0.0,39.23,0.0,0.0,0.13143465922986958,False
2026-04-22,8,FRA-AOI-L01-01,54.35,60.64,99.62,89.97,0.0,10.2,0.0,0.0,0.12693617559216802,False
2026-04-22,8,FRA-AOI-L01-01,54.35,60.64,99.62,89.97,0.0,36.83,0.0,0.0,0.13346447846018478,False
2026-01-30,6,FRA-PP-L01-03,77.07,85.19,99.65,90.79,0.0,42.67,0.0,0.0,0.154165560543228,False
2026-01-30,6,FRA-PP-L01-03,77.07,85.19,99.65,90.79,0.0,23.95,0.0,0.0,0.16016314791742525,False
2026-01-30,6,FRA-PP-L01-03,77.07,85.19,99.65,90.79,0.0,42.05,0.0,0.0,0.15382898867798034,False
2025-11-13,6,FRA-PP-L01-03,72.87,78.76,99.76,92.74,0.0,56.1,0.0,0.0,0.1516804147800509,False
2025-11-13,6,FRA-PP-L01-03,72.87,78.76,99.76,92.74,0.0,8.27,0.0,0.0,0.14969858029485195,False
2025-11-13,6,FRA-PP-L01-03,72.87,78.76,99.76,92.74,0.0,28.35,0.0,0.0,0.17232729337399866,False
2026-02-25,6,FRA-PP-L01-03,82.79,92.1,99.66,90.21,0.0,4.43,0.0,0.0,0.06990452054747454,False
2026-02-25,6,FRA-PP-L01-03,82.79,92.1,99.66,90.21,0.0,18.87,0.0,0.0,0.09975319544242878,False
2026-02-25,6,FRA-PP-L01-03,82.79,92.1,99.66,90.21,0.0,3.25,0.0,0.0,0.06559361338865477,False
2026-04-15,6,FRA-PP-L01-03,92.94,100.0,99.52,93.39,0.0,80.0,0.0,0.0,0.0037980216072663886,False
2026-04-15,6,FRA-PP-L01-03,92.94,100.0,99.52,93.39,0.0,13.72,0.0,0.0,0.04574561355932827,False
2026-03-20,6,FRA-PP-L01-03,86.32,94.24,99.73,91.85,0.0,6.87,0.0,0.0,0.10921404745716179,False
2026-03-20,6,FRA-PP-L01-03,86.32,94.24,99.73,91.85,0.0,34.23,0.0,0.0,0.12947341338063528,False
2026-03-20,6,FRA-PP-L01-03,86.32,94.24,99.73,91.85,0.0,30.35,0.0,0.0,0.1308051820659505,False
2026-03-20,6,FRA-PP-L01-03,86.32,94.24,99.73,91.85,0.0,39.88,0.0,0.0,0.12368031189319584,False
2026-04-30,6,FRA-PP-L01-03,39.79,43.69,99.35,91.68,0.0,53.4,0.0,0.0,0.03540409091991692,False
2026-04-30,6,FRA-PP-L01-03,39.79,43.69,99.35,91.68,0.0,19.17,0.0,0.0,0.04097592740310496,False
2026-04-30,6,FRA-PP-L01-03,39.79,43.69,99.35,91.68,0.0,136.3,0.0,0.0,-0.05577850027986142,True
2026-04-30,6,FRA-PP-L01-03,39.79,43.69,99.35,91.68,0.0,27.05,0.0,0.0,0.04602009595094292,False
2026-04-30,6,FRA-PP-L01-03,39.79,43.69,99.35,91.68,0.0,36.7,0.0,0.0,0.05182402423306465,False
2025-12-25,6,FRA-PP-L01-03,62.13,67.35,99.76,92.47,0.0,26.2,0.0,0.0,0.18597002944356777,False
2025-12-25,6,FRA-PP-L01-03,62.13,67.35,99.76,92.47,0.0,73.15,0.0,0.0,0.12351921551799006,False
2025-12-25,6,FRA-PP-L01-03,62.13,67.35,99.76,92.47,0.0,27.93,0.0,0.0,0.1856860385661498,False
2026-03-31,6,FRA-PP-L01-03,59.62,65.78,99.78,90.84,0.0,38.23,0.0,0.0,0.14418658212924967,False
2026-03-31,6,FRA-PP-L01-03,59.62,65.78,99.78,90.84,0.0,41.72,0.0,0.0,0.1434043727570567,False
2026-01-05,6,FRA-PP-L01-03,47.86,51.3,99.63,93.65,0.0,11.68,0.0,0.0,0.11039929343518456,False
2025-11-27,6,FRA-PP-L01-03,69.11,76.77,99.55,90.43,0.0,37.72,0.0,0.0,0.14219575630857223,False
